School Name,City,State,Country,Website,Program Name,Degree Level,Accreditation Dates,Accredited Campus Locations,Criteria,Date of Next Comprehensive Review,Accredited By,International Mutual Recognition Aggreement
Sultan Qaboos University,Muscat,,Oman,www.squ.edu.om,Architectural Engineering,Bachelors,"Oct 1, 2007 – Present",Main Campus,Architectural Engineering,2019-2020,EAC,
Sultan Qaboos University,Muscat,,Oman,www.squ.edu.om,Industrial Engineering,Bachelors,"Oct 1, 2007 – Present",Main Campus,Industrial Engineering,2019-2020,EAC,
Sultan Qaboos University,Muscat,,Oman,www.squ.edu.om,Mechatronics Engineering,Bachelors,"Oct 1, 2007 – Present",Main Campus,General Criteria Only (EAC),2019-2020,EAC,
Sultan Qaboos University,Muscat,,Oman,www.squ.edu.om,Chemical and Process Engineering,Bachelors,"Oct 1, 2007 – Present",Main Campus,"Chemical, Biochemical, Biomolecular Engineering",2019-2020,EAC,
Sultan Qaboos University,Muscat,,Oman,www.squ.edu.om,Civil Engineering,Bachelors,"Oct 1, 2012 – Present",Main Campus,Civil Engineering,2019-2020,EAC,
Sultan Qaboos University,Muscat,,Oman,www.squ.edu.om,Mechanical Engineering,Bachelors,"Oct 1, 2012 – Present",Main Campus,Mechanical Engineering,2019-2020,EAC,
Sultan Qaboos University,Muscat,,Oman,www.squ.edu.om,Petroleum and Natural Gas Engineering,Bachelors,"Oct 1, 2012 – Present",Main Campus,Petroleum Engineering,2019-2020,EAC,
Sultan Qaboos University,Muscat,,Oman,www.squ.edu.om,Electrical and Computer Engineering,Bachelors,"Oct 1, 2012 – Present",Main Campus,"Computer Engineering, Electrical and Electronics Engineering",2019-2020,EAC,
Swarthmore College,Swarthmore,Pennsylvania," United States",www.swarthmore.edu,Engineering,Bachelors,"Oct 1, 1936 – Present",Main Campus,"Engineering, General Engineering, Engineering Physics, and Engineering Science",2022-2023,EAC,Washington Accord | Bilateral Engineers Canada
Sweet Briar College,Sweet Briar,Virginia," United States",www.engineering.sbc.edu,Engineering Science,Bachelors,"Oct 1, 2009 – Present",Main Campus,"Engineering, General Engineering, Engineering Physics, and Engineering Science",2022-2023,EAC,Washington Accord | Bilateral Engineers Canada
Syracuse University,Syracuse,New York," United States",www.syr.edu,Bioengineering,Bachelors,"Oct 1, 1987 – Present",Main Campus,Bioengineering and Biomedical Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Syracuse University,Syracuse,New York," United States",www.syr.edu,Chemical Engineering,Bachelors,"Oct 1, 1940 – Present",Main Campus,"Chemical, Biochemical, Biomolecular Engineering",2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Syracuse University,Syracuse,New York," United States",www.syr.edu,Civil Engineering,Bachelors,"Oct 1, 1936 – Present",Main Campus,Civil Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Syracuse University,Syracuse,New York," United States",www.syr.edu,Computer Engineering,Bachelors,"Oct 1, 1973 – Present",Main Campus,Computer Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Syracuse University,Syracuse,New York," United States",www.syr.edu,Electrical Engineering,Bachelors,"Oct 1, 1936 – Present",Main Campus,Electrical and Electronics Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Syracuse University,Syracuse,New York," United States",www.syr.edu,Environmental Engineering,Bachelors,"Oct 1, 1991 – Present",Main Campus,Environmental Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Syracuse University,Syracuse,New York," United States",www.syr.edu,Mechanical Engineering,Bachelors,"Oct 1, 1936 – Present",Main Campus,Mechanical Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Syracuse University,Syracuse,New York," United States",www.syr.edu,Computer Science,Bachelors,"Oct 1, 2000 – Present",Main Campus,Computer Science,2020-2021,CAC,Seoul Accord
Syracuse University,Syracuse,New York," United States",www.syr.edu,Aerospace Engineering,Bachelors,"Oct 1, 1949 – Present",Main Campus,Aerospace Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
University of Tabuk,Tabuk,,Saudi Arabia,,Computer Science,Bachelors,"Oct 1, 2015 – Present","University of Tabuk (Male Section), University of Tabuk (Female Section), Main Campus",Computer Science,2022-2023,CAC,Seoul Accord
University of Tabuk,Tabuk,,Saudi Arabia,,Information Technology,Bachelors,"Oct 1, 2016 – Present",Main Campus,Information Technology,2022-2023,CAC,Seoul Accord
University of Tabuk,Tabuk,,Saudi Arabia,,Mechanical Engineering,Bachelors,"Oct 1, 2015 – Present",Main Campus,Mechanical Engineering,2022-2023,EAC,
University of Tabuk,Tabuk,,Saudi Arabia,,Civil Engineering,Bachelors,"Oct 1, 2017 – Present",Main Campus,Civil Engineering,2022-2023,EAC,
University of Tabuk,Tabuk,,Saudi Arabia,,Electrical Engineering,Bachelors,"Oct 1, 2017 – Present",Main Campus,Electrical and Electronics Engineering,2022-2023,EAC,
University of Tabuk,Tabuk,,Saudi Arabia,,Industrial Engineering,Bachelors,"Oct 1, 2016 – Present",Main Campus,Industrial Engineering,2022-2023,EAC,
Taibah University,Madinah,,Saudi Arabia,http://www.taibahu.edu.sa/Pages/EN/Home.aspx,Information Systems,Bachelors,"Oct 1, 2017 – Present",Main Campus,Information Systems,2024-2025,CAC,Seoul Accord
Taif University,Taif,,Saudi Arabia,http://www.tu.edu.sa,Computer Science,Bachelors,"Oct 1, 2013 – Present","Main Campus, Al-Hawiya (Female campus)",Computer Science,2024-2025,CAC,Seoul Accord
Taif University,Taif,,Saudi Arabia,http://www.tu.edu.sa,Information Technology,Bachelors,"Oct 1, 2016 – Present","Main Campus, Al-Hawiya (Female campus)",Information Technology,2024-2025,CAC,Seoul Accord
Taif University,Taif,,Saudi Arabia,http://www.tu.edu.sa,Computer Engineering,Bachelors,"May 1, 2013 – Present","Main Campus, Al-Hawiya (Female campus)",Computer Engineering,2024-2025,EAC,
Taif University,Taif,,Saudi Arabia,http://www.tu.edu.sa,Mechanical Engineering,Bachelors,"Oct 1, 2014 – Present",Main Campus,Mechanical Engineering,2024-2025,EAC,
Taif University,Taif,,Saudi Arabia,http://www.tu.edu.sa,Electrical Engineering,Bachelors,"Oct 1, 2014 – Present",Main Campus,Electrical and Electronics Engineering,2024-2025,EAC,
Taif University,Taif,,Saudi Arabia,http://www.tu.edu.sa,Civil Engineering,Bachelors,"Oct 1, 2014 – Present",Main Campus,Civil Engineering,2024-2025,EAC,
The University of Tampa,Tampa,Florida," United States",www.ut.edu,Management Information Systems,Bachelors,"Oct 1, 2009 – Present",Main Campus,Information Systems,2022-2023,CAC,Seoul Accord
Tarleton State University,Stephenville,Texas," United States",www.tarleton.edu,Environmental Engineering,Bachelors,"Oct 1, 2007 – Present",Main Campus,Environmental Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Tarleton State University,Stephenville,Texas," United States",www.tarleton.edu,Electrical Engineering,Bachelors,"Oct 1, 2015 – Present",Main Campus,Electrical and Electronics Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Tarleton State University,Stephenville,Texas," United States",www.tarleton.edu,Civil Engineering,Bachelors,"Oct 1, 2016 – Present",Main Campus,Civil Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Taylor University,Upland,Indiana," United States",www.taylor.edu,Engineering,Bachelors,"Oct 1, 2007 – Present",Main Campus,"Engineering, General Engineering, Engineering Physics, and Engineering Science",2020-2021,EAC,Washington Accord | Bilateral Engineers Canada
Taylor University,Upland,Indiana," United States",www.taylor.edu,Computer Engineering,Bachelors,"Oct 1, 2007 – Present",Main Campus,Computer Engineering,2020-2021,EAC,Washington Accord | Bilateral Engineers Canada
Technological Institute of the Philippines Manila,Manila,,Philippines,http://www.tip.edu.ph,Computer Science,Bachelors,"Oct 1, 2011 – Present",Main Campus,Computer Science,2024-2025,CAC,Seoul Accord
Technological Institute of the Philippines Manila,Manila,,Philippines,http://www.tip.edu.ph,Information Technology,Bachelors,"Oct 1, 2011 – Present",Main Campus,Information Technology,2024-2025,CAC,Seoul Accord
Technological Institute of the Philippines Manila,Manila,,Philippines,http://www.tip.edu.ph,Information Systems,Bachelors,"Oct 1, 2011 – Present",Main Campus,Information Systems,2024-2025,CAC,Seoul Accord
Technological Institute of the Philippines Manila,Manila,,Philippines,http://www.tip.edu.ph,Chemical Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,"Chemical, Biochemical, Biomolecular Engineering",2024-2025,EAC,
Technological Institute of the Philippines Manila,Manila,,Philippines,http://www.tip.edu.ph,Civil Engineering,Bachelors,"Oct 1, 2013 – Present",Main Campus,Civil Engineering,2024-2025,EAC,
Technological Institute of the Philippines Manila,Manila,,Philippines,http://www.tip.edu.ph,Electrical Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,Electrical and Electronics Engineering,2024-2025,EAC,
Technological Institute of the Philippines Manila,Manila,,Philippines,http://www.tip.edu.ph,Electronics Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,Electrical and Electronics Engineering,2024-2025,EAC,
Technological Institute of the Philippines Manila,Manila,,Philippines,http://www.tip.edu.ph,Mechanical Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,Mechanical Engineering,2024-2025,EAC,
Technological Institute of the Philippines Manila,Manila,,Philippines,http://www.tip.edu.ph,Industrial Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,Industrial Engineering,2024-2025,EAC,
Technological Institute of the Philippines Manila,Manila,,Philippines,http://www.tip.edu.ph,Computer Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,Computer Engineering,2024-2025,EAC,
Technological Institute of the Philippines Quezon City,"Quezon City,",,Philippines,http://www.tip.edu.ph,Computer Science,Bachelors,"Oct 1, 2011 – Present",Main Campus,Computer Science,2024-2025,CAC,Seoul Accord
Technological Institute of the Philippines Quezon City,"Quezon City,",,Philippines,http://www.tip.edu.ph,Information Technology,Bachelors,"Oct 1, 2011 – Present",Main Campus,Information Technology,2024-2025,CAC,Seoul Accord
Technological Institute of the Philippines Quezon City,"Quezon City,",,Philippines,http://www.tip.edu.ph,Information Systems,Bachelors,"Oct 1, 2011 – Present",Main Campus,Information Systems,2024-2025,CAC,Seoul Accord
Technological Institute of the Philippines Quezon City,"Quezon City,",,Philippines,http://www.tip.edu.ph,Civil Engineering,Bachelors,"Oct 1, 2013 – Present",Main Campus,Civil Engineering,2024-2025,EAC,
Technological Institute of the Philippines Quezon City,"Quezon City,",,Philippines,http://www.tip.edu.ph,Computer Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,Computer Engineering,2024-2025,EAC,
Technological Institute of the Philippines Quezon City,"Quezon City,",,Philippines,http://www.tip.edu.ph,Electrical Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,Electrical and Electronics Engineering,2024-2025,EAC,
Technological Institute of the Philippines Quezon City,"Quezon City,",,Philippines,http://www.tip.edu.ph,Electronics Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,Electrical and Electronics Engineering,2024-2025,EAC,
Technological Institute of the Philippines Quezon City,"Quezon City,",,Philippines,http://www.tip.edu.ph,Environmental and Sanitary Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,Environmental Engineering,2024-2025,EAC,
Technological Institute of the Philippines Quezon City,"Quezon City,",,Philippines,http://www.tip.edu.ph,Mechanical Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,Mechanical Engineering,2024-2025,EAC,
Technological Institute of the Philippines Quezon City,"Quezon City,",,Philippines,http://www.tip.edu.ph,Industrial Engineering,Bachelors,"Oct 1, 2010 – Present",Main Campus,Industrial Engineering,2024-2025,EAC,
"TECSUP, Arequipa",Arequipa,,Peru,www.tecsup.edu.pe,Electrotechnics Technology,Bachelors,"Oct 1, 2008 – Present",Arequipa,Electrical and Electronics Engineering Technology,2021-2022,ETAC,
"TECSUP, Arequipa",Arequipa,,Peru,www.tecsup.edu.pe,Network and Data Communications Technology,Bachelors,"Oct 1, 2009 – Present",Main Campus,General Criteria Only (ETAC),2021-2022,ETAC,
"TECSUP, Lima",Lima,,Peru,www.tecsup.edu.pe,Network and Data Communications Technology,Bachelors,"Oct 1, 2009 – Present",Main Campus,General Criteria Only (ETAC),2021-2022,ETAC,
"TECSUP, Lima",Lima,,Peru,www.tecsup.edu.pe,Industrial Automation and Electronics Technology,Bachelors,"Oct 1, 2010 – Present",Main Campus,"Electrical and Electronics Engineering Technology, Instrumentation and Control Systems Engineering Technology",2021-2022,ETAC,
Temple University,Philadelphia,Pennsylvania," United States",www.temple.edu,Civil Engineering,Bachelors,"Oct 1, 1988 – Present",Main Campus,Civil Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Temple University,Philadelphia,Pennsylvania," United States",www.temple.edu,Electrical Engineering,Bachelors,"Oct 1, 1988 – Present",Main Campus,Electrical and Electronics Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Temple University,Philadelphia,Pennsylvania," United States",www.temple.edu,Mechanical Engineering,Bachelors,"Oct 1, 1988 – Present",Main Campus,Mechanical Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Temple University,Philadelphia,Pennsylvania," United States",www.temple.edu,Bioengineering,Bachelors,"Oct 1, 2015 – Present",Main Campus,Bioengineering and Biomedical Engineering,2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Temple University,Philadelphia,Pennsylvania," United States",www.temple.edu,Engineering,Bachelors,"Oct 1, 2015 – Present",Main Campus,"Engineering, General Engineering, Engineering Physics, and Engineering Science",2023-2024,EAC,Washington Accord | Bilateral Engineers Canada
Temple University,Philadelphia,Pennsylvania," United States",www.temple.edu,Construction Engineering Technology,Bachelors,"Oct 1, 1975 – Present",Main Campus,Construction Engineering Technology,2024-2025,ETAC,Sydney Accord
Temple University,Philadelphia,Pennsylvania," United States",www.temple.edu,Engineering Technology (General),Bachelors,"Oct 1, 1996 – Present",Main Campus,Engineering Technology (General),2024-2025,ETAC,Sydney Accord
University of Tennessee at Chattanooga,Chattanooga,Tennessee," United States",www.utc.edu,"Computer Science, Scientific Applications",Bachelors,"Oct 1, 2000 – Present",Main Campus,Computer Science,2019-2020,CAC,Seoul Accord
